times,系统负荷实际值,系统负荷预测值,风光总加实际值,风光总加预测值,联络线实际值,联络线预测值,风电实际值,风电预测值,光伏实际值,光伏预测值,水电实际值,水电预测值,非市场化机组实际值,非市场化机组预测值
2025-01-01 03:45:00,2.982725957834334,2.987193163627466,0.6005635729161044,0.6428617703121366,0.0374235431624282,0.1472705206526859,0.6063625249888523,0.641442363008322,-0.0057989520727479,0.0014194073038144,-0.0627842281070143,0.0419216056360774,0.3679981744305443,0.4695797692712184
2025-01-01 04:00:00,2.9859308448790145,2.987550820606194,0.5984134233145751,0.6432636084470603,0.0301483794421855,0.1472705206526859,0.6042327127449371,0.6418266689384063,-0.0058192894303618,0.001436939508654,-0.0624784664546116,0.0419952408964037,0.3667800368382886,0.470567183047785
2025-01-01 04:15:00,2.992158284038042,2.994872269347213,0.6134055623170186,0.6439768185399355,0.0673433026535053,0.1472705206526859,0.6192851625320287,0.6423743750175955,-0.00587960021501,0.0016024435223399,-0.0621706009376281,0.0420064615075011,0.3689042387766552,0.4716099985916447
2025-01-01 04:30:00,2.980334565094212,2.993532808897467,0.6302196480463939,0.6429213798085912,0.07813682924096,0.1472705206526859,0.6361294036537282,0.6411295884739835,-0.0059097556073342,0.0017917913346076,-0.0618409954866435,0.0419938383200165,0.3693383361684837,0.4738534195229206
2025-01-01 04:45:00,2.986316553385486,2.9974810614273464,0.6432594007178989,0.6407565031549968,0.1067606081502935,0.1472705206526859,0.6451290350419944,0.6387957013657353,-0.0018696343240955,0.0019608017892614,-0.0322788929742944,0.0420148769658241,0.3990911890694879,0.4744418003173378
2025-01-01 05:00:00,2.976772021070804,2.999977647396506,0.639708778593782,0.6380951144603446,0.0951970671262833,0.1472705206526859,0.6417284885913044,0.6359638996400422,-0.0020197099975225,0.0021312148203024,0.0087001813296058,0.0419440468582721,0.4411285072575067,0.4766732993493228
2025-01-01 05:15:00,2.9840443796382727,3.0161914304321735,0.6307750682957126,0.6331559417129309,0.0757398261952891,0.1472705206526859,0.6323487590021155,0.6309938702121108,-0.0015736907064029,0.0021620715008201,0.0295880501755117,0.0419678906568539,0.4643691979928877,0.4755666665798468
2025-01-01 05:30:00,2.9834973748472766,3.0186389262277817,0.6321636189190093,0.6270919027030082,0.09024036217403,0.1472705206526859,0.6337422186427674,0.6248968706570897,-0.001578599723758,0.0021950320459186,0.0295887514637053,0.0285817016177184,0.4668145899239158,0.4627506248420953
2025-01-01 05:45:00,2.9739879069422748,3.0262479031281706,0.635262611446458,0.6204051197771827,0.0809237485222637,0.1472705206526859,0.6367423295349207,0.6181778284743592,-0.0014797180884627,0.0022272913028234,0.0294905711166035,0.0301883528692198,0.4665740480735165,0.4649926431969841
2025-01-01 06:00:00,2.9837428257150314,3.03019615565805,0.6317933387527969,0.6129434133974466,0.0657443655721333,0.1472705206526859,0.6333880681050074,0.6106705383620402,-0.0015947293522105,0.0022728750354064,0.0507571355870449,0.0303917264453592,0.4877971326759556,0.4646062334023191
2025-01-01 06:15:00,2.9923195803225666,3.048029914420897,0.6540606414754829,0.6030503408505541,0.1085299582627064,0.1472705206526859,0.6535886745212007,0.6007964005963744,0.0004719669542821,0.0022539402541796,0.0577580956235962,0.0307234357609246,0.4961333454330913,0.4631552681297934
2025-01-01 06:30:00,3.005980674333587,3.0494956067454875,0.6460287877943629,0.5937225065876903,0.1110959717630311,0.1472705206526859,0.6454993152082068,0.5914860985383503,0.000529472586156,0.00223640804934,0.0577265376548849,0.0235702961863655,0.4918989673202297,0.4549242486016954
2025-01-01 06:45:00,2.999935570104891,3.062749953604229,0.625687222451259,0.5834051546836793,0.1183381749381753,0.1472705206526859,0.6247594181711471,0.581179265957243,0.0009278042801119,0.0022258887264363,0.0576213444258473,0.0235254137419761,0.4927447208816923,0.4523364951673696
2025-01-01 07:00:00,3.008344015545966,3.0654569260314646,0.618071933957128,0.5716305259134002,0.1099591836012311,0.1472705206526859,0.6171805966630824,0.5693786895238014,0.0008913372940455,0.0022518363895989,0.0577461737243053,0.0094126901342873,0.4915918030914398,0.4370841782451065
2025-01-01 07:15:00,3.004241479613498,3.067027811585093,0.5962148848276886,0.5634443888296917,0.1197751144468294,0.1656442713245924,0.5952400942386066,0.5607058584337453,0.000974790589082,0.0027385303959463,0.0576578114119136,0.0520748561027897,0.4911527966822561,0.480547215330682
2025-01-01 07:30:00,2.9921021809825556,3.06421564592882,0.5934889776192268,0.554978437756743,0.1331248364998986,0.1840180219964989,0.5935058085358729,0.5516417085316693,-1.6830916646021243e-05,0.0033367292250737,0.0648684566183466,0.089965457202145,0.4989286801727179,0.5195023719078982
2025-01-01 07:45:00,3.0043536857244715,3.0632829326313535,0.5904839577097184,0.5462354778473286,0.1416146313714291,0.2023917726684054,0.5903184536960325,0.5422128887689295,0.0001655040136858,0.004022589078399,0.0645851361881386,0.0897143960288419,0.5001762718691043,0.5213481624334119
2025-01-01 08:00:00,2.99039103779021,3.046115397652412,0.5789148063801596,0.5386047610129387,0.1667270602954864,0.2209057809790288,0.57772331773926,0.5319291986982105,0.0011914886408995,0.0066755623147281,0.0660564388182783,0.0897887325773618,0.5018832073322883,0.5236252451979798
2025-01-01 08:15:00,2.9720313128821747,3.0446497053278208,0.5686353240386021,0.5369981097614372,0.2112651721818266,0.2392795316509353,0.5602030347989455,0.5200634024627655,0.0084322892396566,0.0169347072986717,0.0807463226092869,0.0962188440243355,0.5165408318663921,0.529656323662804
2025-01-01 08:30:00,2.9828311510633716,3.055211105523199,0.5733563961578111,0.5506634115016193,0.2369968385808187,0.2576532823228419,0.5432395746843368,0.5085391335775961,0.0301168214734742,0.0421242779240232,0.0806369216510877,0.1006692189008209,0.5180009138854343,0.5336242122621035
2025-01-01 08:45:00,3.0026705940598695,3.0547552681973693,0.6042179856928718,0.5909117435078048,0.2593097250360878,0.2760270329947484,0.5321669353958356,0.4968647890189996,0.0720510502970362,0.0940469544888052,0.0664407447483624,0.0898315111571704,0.5080229854671181,0.526878521128017
2025-01-01 09:00:00,3.0147608025172614,3.0567469266671483,0.6537043870731422,0.6428673806176853,0.2713536484727032,0.2945410413053718,0.5166972191335613,0.4857051899944939,0.1370071679395808,0.1571621906231913,0.0560378356847341,0.0897410449801981,0.4985107124093417,0.5320280803335059
2025-01-01 09:15:00,3.0411923545334507,3.05338775621988,0.7125389600738902,0.7171394106238027,0.2884833138891913,0.2945403400171782,0.4692473586674595,0.4756795739790139,0.2432916014064307,0.2414598366447887,0.0115761642114946,0.0708749899963954,0.4640704492224207,0.5182709098399643
2025-01-01 09:30:00,3.030862379441955,3.0472795360537615,0.7884856662862867,0.8081778387621316,0.3243135302757962,0.2945410413053718,0.4320271890811706,0.4674485544509159,0.356458477205116,0.3407292843112156,-0.0284112885866774,0.0292353022141389,0.4284344896654387,0.4851161079118832
2025-01-01 09:45:00,3.0330223470781945,3.046935904838905,0.8131948544990331,0.9003565615032285,0.297090925177244,0.2945410413053718,0.3911056204091443,0.4593837402246974,0.4220892340898887,0.440972821278531,-0.0683461447703307,0.0044202194841613,0.3891539353663995,0.4656763991857287
2025-01-01 10:00:00,3.0098377593983,3.0378752613777973,0.8484738583654808,0.9841927598934472,0.3124119683424784,0.2945410413053718,0.3499035364596843,0.4503813036836568,0.4985703219057965,0.5338114562097905,-0.070626032687673,0.0044244272133228,0.3831004156793805,0.469634469750318
2025-01-01 10:15:00,2.9917866012954426,3.037910325787476,0.889290935096663,1.060253776081398,0.3118144708015447,0.2945410413053718,0.3328706488139109,0.4401684437204898,0.5564202862827522,0.6200853323609083,-0.070875691284589,0.0044244272133228,0.3771086093533969,0.4800275607792361
2025-01-01 10:30:00,2.975621908433326,3.0323841748220324,0.9506753919692832,1.128407066598493,0.3072427730675691,0.2945410413053718,0.3378441846828101,0.4308742712909182,0.6128312072864731,0.6975327953075752,-0.0709570407150448,0.0044089988730639,0.3761296110351533,0.4905300527663533
2025-01-01 10:45:00,2.9895354661940368,3.0287725406250736,0.991491767412272,1.1935889990393722,0.2644417520367371,0.2945410413053718,0.31633918222655,0.4219195223470414,0.6751525851857219,0.7716694766923308,-0.0706723177084496,0.0043928692446115,0.3801921735405867,0.5039029173298109
2025-01-01 11:00:00,2.9861201926912817,3.0374404626977753,1.0277048871525738,1.246040446902117,0.2383762724575989,0.2945417425935654,0.3262834488115743,0.4134711034789322,0.7014214383409996,0.8325693434231842,-0.0705559038683146,0.0043900640918372,0.3814025969627131,0.5114929594489728
2025-01-01 11:15:00,3.0352033533602416,3.048268352406715,1.0378637479248347,1.2906774404237522,0.2123851294269806,0.2761672906334653,0.3302359090706149,0.4099015465735885,0.7076278388542199,0.8807758938501634,-0.0698840697788609,0.0043956743973858,0.3830351958773771,0.5194434636996371
2025-01-01 11:30:00,3.0169558345631797,3.0493974263983863,1.0598940152380896,1.326858300907149,0.2039149706248703,0.2577935399615587,0.3249369754798926,0.4092367253660707,0.7349570397581969,0.9176215755410784,-0.0693868564496097,0.0043977782619666,0.3877773066423936,0.524667359453646
2025-01-01 11:45:00,3.0164088297721845,3.038064609190065,1.095099383844211,1.351329051134077,0.204419898124251,0.2394197892896522,0.3544198324263667,0.4093938139214336,0.7406795514178441,0.9419352372126432,-0.0708539513505879,0.0043844537862885,0.3858354396343589,0.5273631112697836
2025-01-01 12:00:00,2.9995428487164837,3.024473643998403,1.087880323179455,1.374562728987522,0.158125760601176,0.2209057809790288,0.3449987268337563,0.4101582180524404,0.7428815963456986,0.9644045109350816,-0.070583955396058,0.0043662202932553,0.3872618598201092,0.5260524036359747
2025-01-01 12:15:00,2.9864357723783947,3.0125868091171504,1.0844945037808302,1.3893290531916311,0.133682360613798,0.2209057809790288,0.3468445173592699,0.4112073451900424,0.7376499864215603,0.9781217080015888,-0.0696771897617536,0.0043746357515783,0.3832911660680353,0.526640784430392
2025-01-01 12:30:00,2.9724520857983254,3.005763274993576,1.101113631392389,1.400110657879795,0.1345596721439719,0.2209057809790288,0.3471376558241882,0.4122971470428723,0.7539759755682008,0.9878135108369228,-0.0699499908690578,0.0043774409043526,0.387547284114898,0.5264310992605102
2025-01-01 12:45:00,2.971203792813746,2.9936590407723123,1.1107752788353988,1.407296056711259,0.1364279038916803,0.2209057809790288,0.3476054150493088,0.4143000261237488,0.76316986378609,0.9929960305875102,-0.0695712952445224,0.004359908699513,0.3871145892994566,0.5304550909152965
2025-01-01 13:00:00,2.968377601393601,2.98789445182105,1.1224860903800618,1.4123516432988077,0.1549145619627538,0.2209057809790288,0.3460127895616791,0.417370967123454,0.7764733008183826,0.9949806761753536,-0.0688980585786815,0.0043627138522874,0.3917627274465328,0.5306255039463375
2025-01-01 13:15:00,2.9678025450748624,2.984493204082167,1.109292755594162,1.413031892846584,0.1368998708459624,0.2209057809790288,0.3535074564865136,0.4208633823275035,0.7557852991076482,0.9921685105190808,-0.0685144539367909,0.0043557009703515,0.3982201891330562,0.5329278330858744
2025-01-01 13:30:00,2.960733560083533,2.976344235272718,1.1471728373706134,1.4070127362810507,0.1479220173845256,0.2209057809790288,0.3759381593583049,0.4233929288417618,0.7712346780123085,0.9836198074392892,-0.0684976230201449,0.0043571035467387,0.3948533045156584,0.5313485320739229
2025-01-01 13:45:00,2.9518272000250136,2.973868687949366,1.093211516027082,1.3982431274202802,0.1287957844809032,0.2209057809790288,0.3585420044282547,0.4260683433002856,0.7346695115988273,0.9721747841199948,-0.067711478955137,0.00435149324119,0.3858564782801664,0.5315638275493532
2025-01-01 14:00:00,2.9578302269620944,2.9751099680520094,1.0807398067923804,1.3834866212508812,0.1543345966266597,0.2209057809790288,0.3805161686860226,0.4296084461014987,0.7002236381063577,0.9538781751493824,-0.0647786917295678,0.0043458829356414,0.3922690575223005,0.528902438854701
2025-01-01 14:15:00,2.9525775783921486,2.9698152421904487,1.0503466777706338,1.3633687668415304,0.1621336226275098,0.2209057809790288,0.3803653917244021,0.4353961775631493,0.6699812860462319,0.9279725892783812,-0.0642562320253476,0.0043325584599633,0.3923847700742419,0.5272445935650679
2025-01-01 14:30:00,2.954029244952868,2.9742754351016445,0.9968601285341592,1.331878121796825,0.1434400845393289,0.2209057809790288,0.3834391378768817,0.4391452642460504,0.6134209906572774,0.8927328575507744,-0.063660137060801,0.0059546380517235,0.396294451753474,0.5263658794585069
2025-01-01 14:45:00,2.9551232545348594,2.9772208455146982,0.9535815302434962,1.2871597788447338,0.1655299613490382,0.2209057809790288,0.4013416228826996,0.4419602350550975,0.5522399073607966,0.8451995437896361,-0.0579839104219303,0.0059742741211439,0.4050191781698552,0.5188073953080562
2025-01-01 15:00:00,2.94930256252811,2.9791704266928623,0.8984567717868088,1.2365646408304063,0.1457283879149942,0.2209057809790288,0.4012167935842416,0.4451889658983592,0.4972399782025671,0.7913756749320473,-0.0595078096665888,0.0271433595326771,0.3967664187077562,0.5294171843887918
2025-01-01 15:15:00,2.93339734629762,2.976519557321114,0.8486498817020703,1.1784622127037605,0.1585261961597126,0.2209057809790288,0.397927050668138,0.4488560018626111,0.4507228310339323,0.7296062108411493,-0.055570777747807,0.042251211087062,0.3924647169283106,0.532098910441058
2025-01-01 15:30:00,2.9530404285999143,2.986723300537764,0.80950607860078,1.1081685906198464,0.1411153141775972,0.2209057809790288,0.4059988777762924,0.4516520378904314,0.4035072008244877,0.6565165527294149,-0.0437021763595877,0.0226459983472215,0.4013374151535381,0.5015332645236897
2025-01-01 15:45:00,2.9722487122221857,2.999479732779061,0.7713623124635408,1.0280583364021405,0.0839484045011924,0.2209057809790288,0.4137586316383017,0.4545308259250946,0.357603680825239,0.5735275104770456,-0.0364950375941227,0.0225506231528941,0.4151485848379857,0.4914038578555593
2025-01-01 16:00:00,2.970551594793712,3.0048866647515955,0.6927745549141062,0.9373965000237662,0.0667745579285085,0.2209064822672224,0.4151352603623076,0.4563226172597023,0.2776392945517985,0.4810738827640637,0.0114464258956816,0.009097811735368,0.4569713088387677,0.4680979473181749
2025-01-01 16:15:00,2.9835675036666354,3.022510037056367,0.6143158343922909,0.842718386160735,0.0439616529912139,0.2392795316509353,0.4300923349550718,0.4573058233071074,0.1842234994372191,0.3854125628536276,0.0351387462277308,0.0088088809996113,0.4745483961227626,0.4574362629111141
2025-01-01 16:30:00,3.0009804895133314,3.0388921292584943,0.5738683365391276,0.7507703872353274,0.0441348711750292,0.2576532823228419,0.4277100589614662,0.4578205688411982,0.1461582775776613,0.2929498183941292,0.0213598358001881,0.0266159908111018,0.471879293257981,0.4679078982177136
2025-01-01 16:45:00,3.0375386430448765,3.069790887067815,0.5257796025286705,0.6615153349732832,0.0577882510159203,0.2760270329947484,0.4373766154218311,0.4583766903787105,0.0884029871068394,0.2031386445945726,0.0310495347709412,0.0841791283168816,0.4740610008282215,0.517785618410004
2025-01-01 17:00:00,3.0456876118543255,3.085969605693803,0.4822688778459312,0.5822606523517498,0.0470192695152411,0.2945410413053718,0.4363618514057147,0.4584384037397459,0.0459070264402165,0.1238222486120039,0.0130607913173124,0.0927979602160317,0.4505951965827,0.5202176858653541
2025-01-01 17:15:00,3.0595941567331004,3.11058482128861,0.4567868700438551,0.5247655398007477,0.0347004411067407,0.2945410413053718,0.4428670006894019,0.4599054986407241,0.0139198693544531,0.0648600411600236,0.0130271294840204,0.1149481478103892,0.4480880912906364,0.5364819616509593
2025-01-01 17:30:00,3.0689283025897067,3.126777565678468,0.4603220638277131,0.4887368588553585,0.0477661414414083,0.2945410413053718,0.4573086284598817,0.4616166418330696,0.0030134353678313,0.0271202170222889,0.0115824758052369,0.1032752058281799,0.448593018790017,0.5209792848435866
2025-01-01 17:45:00,3.105170876434139,3.1454528702736164,0.4786312959858099,0.4735602810580024,0.0348561270857164,0.2945417425935654,0.4804735800703557,0.4626503406304127,-0.0018422840845457,0.0109099404275896,0.0114927109164581,0.103379697769024,0.4496561716914907,0.5214596672561918
2025-01-01 18:00:00,3.120402855998788,3.1581882638691057,0.4979538895836359,0.4684450849739991,0.0502921815146986,0.2945410413053718,0.4998130045848276,0.4634245627961297,-0.0018591150011917,0.0050205221778694,0.0114983212220068,0.0508097322015638,0.4524213510387933,0.469818207257037
2025-01-01 18:15:00,3.163216500217105,3.209662817278187,0.520629342034988,0.4684058128351585,0.0506484359170394,0.2945403400171782,0.5220669828318356,0.4651630562280249,-0.0014376407968476,0.0032427566071334,0.0188969116643203,0.0728533239904965,0.463339706924706,0.4922110405663747
2025-01-01 18:30:00,3.177501740720415,3.2112266899498803,0.5215347050929052,0.4674008668537522,0.0388787161641154,0.2945410413053718,0.5228433088621334,0.4647310627007771,-0.0013086037692281,0.0026698041529751,0.0189754559420017,0.051207362607326,0.4647114266313568,0.4716135050326126
2025-01-01 18:45:00,3.1678099378850813,3.202706038397832,0.5203986182192988,0.4675881108014392,0.0400856331452739,0.2945410413053718,0.5208628710034515,0.4648313469124596,-0.0004642527841527,0.0027567638889795,0.0116371762843365,0.0552103156163047,0.4577336091051938,0.4752623075038313
2025-01-01 19:00:00,3.162255735391894,3.196043800558782,0.5149475050905686,0.4646504145585149,0.0388780148759219,0.2945410413053718,0.5154180694684637,0.4618059896453373,-0.000470564377895,0.0028444249131775,0.0101462375847764,0.0728617394488195,0.4554249683719145,0.4938899245018153
2025-01-01 19:15:00,3.1437206884354634,3.1827473764084253,0.5107180359950623,0.462194503304583,0.0542306160098676,0.2945410413053718,0.5098112703607579,0.4593893505302461,0.0009067656343043,0.0028051527743368,0.010246521796459,0.0895285546575421,0.4568619078805686,0.5100006181730257
2025-01-01 19:30:00,3.137100527888028,3.177838359053336,0.4862521947854896,0.4563268249888638,0.0186199028278545,0.2945410413053718,0.4863770240839475,0.4535616456415612,-0.0001248292984579,0.0027651793473025,0.0101111731750972,0.0895166327582511,0.4574390680638884,0.5099410086765709
2025-01-01 19:45:00,3.1164405777050375,3.1726418135388763,0.4981411335313228,0.4489443641750028,0.0490929787036696,0.2945417425935654,0.498321364597074,0.4462191582547345,-0.0001802310657511,0.0027252059202682,0.0115880861107856,0.0967265766764905,0.4654470779464266,0.5174658309937296
2025-01-01 20:00:00,3.1043924465392605,3.16759253854507,0.5023334343525694,0.4430787897238643,0.0583955665915643,0.2945410413053718,0.5024456404635428,0.4403956610952111,-0.0001122061109734,0.0026831286286532,0.0185140083106233,0.0893953099007611,0.4670221712292167,0.5101394732353552
2025-01-01 20:15:00,3.1136424378126364,3.16563594448497,0.5009287541008202,0.4356773941287765,0.0430029920305842,0.2761672906334653,0.4995963065330101,0.4330826278125149,0.00133244756781,0.0025947663162616,0.0188597433900603,0.089344817150823,0.4705910268463669,0.5083020981681646
2025-01-01 20:30:00,3.1229555450234345,3.168939011876752,0.4970709677479134,0.4273390775070602,0.041056917293388,0.2577942412497523,0.4935427868459912,0.4248347773677709,0.0035281809019222,0.0025043001392892,0.0171289641282945,0.1022001310274153,0.4678538990268077,0.5193817503386017
2025-01-01 20:45:00,3.1126816729874256,3.165236210214627,0.4871764926246336,0.4180168535497451,0.0486315310722912,0.2394197892896522,0.4839449566285975,0.4156044221638154,0.003231535996036,0.0024124313859297,0.0172741307843664,0.1020213025380513,0.4660733283032973,0.518055614364534
2025-01-01 21:00:00,3.112632582813875,3.1638897368829455,0.4767665706790694,0.4083215442734433,0.0275220551572126,0.2209057809790288,0.473569397804519,0.405999579064486,0.0031971728745504,0.0023219652089573,0.0102402102027167,0.1021692743468976,0.4584966106598134,0.517714788302452
2025-01-01 21:15:00,3.1043433563657095,3.15914201581238,0.4593500783914054,0.3985497945840408,0.0406726113633039,0.2209057809790288,0.4553976181323647,0.3962642963611499,0.0039524602590406,0.0022854982228909,0.0210905411338517,0.1056111968010089,0.4651756794155095,0.5187828502212808
2025-01-01 21:30:00,3.0983753938383076,3.149906050302876,0.446881174309478,0.3869869548482242,0.0363302348686304,0.2209057809790288,0.4415548904792059,0.3847351184586253,0.0053262838302721,0.0022518363895989,0.0178597064260092,0.1134803516212175,0.4590723682667461,0.5250222112795996
2025-01-01 21:45:00,3.092617817768981,3.1417851330211706,0.4357089520974878,0.3757558244279729,0.0431460548220754,0.2209057809790288,0.4303665386387633,0.3735509743473442,0.0053424134587245,0.0022048500806287,0.0178877579537526,0.0992883824476536,0.4582658868441242,0.5104480400405323
2025-01-01 22:00:00,3.0811377300400076,3.132710463796191,0.4271202755906619,0.3657070659021047,0.0416614277162576,0.2209057809790288,0.421845887086715,0.3635421892485102,0.0052743885039469,0.0021648766535944,0.0211529557830807,0.0843719825701173,0.4602905058590018,0.4937749132380675
2025-01-01 22:15:00,3.0785008864321313,3.1280819617185354,0.4178681804527053,0.3555720489284256,0.0232645345339628,0.2025320303071223,0.4128083861359952,0.3534639766185114,0.0050597943167101,0.0021080723099141,0.0211494493421128,0.0908743267010302,0.4525672189830588,0.4967020901580881
2025-01-01 22:30:00,3.057595485381386,3.1146382670475257,0.4054771193602657,0.3472849263448409,0.0366282823509037,0.1841582796352158,0.4044609527677621,0.3452273467848648,0.0010161665925035,0.002057579559976,0.0225106497258598,0.0771648438046523,0.4485376170227239,0.478315716298697
2025-01-01 22:45:00,3.045743714909812,3.101166520848773,0.3883201037042278,0.3381148819255336,0.0253073870418736,0.1657845289633092,0.3886644362072776,0.3361014835217533,-0.0003443325030498,0.0020133984037802,0.0262274771518561,0.0495579327760159,0.44887143020287,0.4523491183548542
2025-01-01 23:00:00,3.012776156929418,3.0829190020517117,0.3769830787667453,0.3291944961031424,0.0378660560125798,0.1472705206526859,0.3773077752003748,0.3272245775673643,-0.0003246964336294,0.001969918535778,0.0263438909919911,0.0498700060221609,0.4470053023197424,0.4507789340894191
2025-01-01 23:15:00,2.991141416157345,3.0614806219738417,0.3601858239540161,0.3215827140499793,0.0407238054014355,0.1472705206526859,0.3602903158948602,0.319648561212074,-0.000104491940844,0.0019341528379052,0.0263523064503141,0.0496694375987958,0.4451062138915163,0.4504009397530771
2025-01-01 23:30:00,2.988665868833993,3.0495026196274235,0.3489834463497018,0.3150004230649977,0.0373064280340996,0.1472705206526859,0.3492099624362296,0.3131020359249653,-0.0002265160865277,0.0018983871400324,0.0263747476725088,0.0495018297205292,0.4426685361306176,0.4491666725323689
2025-01-01 23:45:00,2.9731884384015888,3.038597588217189,0.3484280261003831,0.3083066272572364,0.0419720983860154,0.1472705206526859,0.3486124648952958,0.3064440058150767,-0.0001844387949126,0.0018626214421596,0.0264413700508993,0.0494702717518179,0.4427835473943654,0.4475081259545422
2025-01-02 00:00:00,2.972606369200914,3.0229167842086455,0.3513902674300829,0.3021331872891145,0.0518813005613604,0.1472705206526859,0.3516259002631272,0.300305630256634,-0.0002356328330442,0.0018275570324804,0.0262983072594081,0.0508938867847939,0.4408753422196227,0.448055130745538
2025-01-02 00:15:00,2.975888397946888,3.0061910607916618,0.360654985755524,0.3750334975885812,0.0392251525317461,0.0897648887787799,0.3611073166403858,0.3736772062221893,-0.0004523308848618,0.0013562913663918,0.0262492170858573,0.0847843400279448,0.440385843060501,0.4958703623604972
2025-01-02 00:30:00,2.969590829968502,3.000854257638486,0.3780034530884104,0.3778098975469811,0.0411593053696513,0.0772118301136224,0.3785301205217922,0.3765209298471733,-0.0005266674333817,0.0012889676998077,0.0264974731063861,0.0088046732704498,0.4393921176901921,0.4192833800273582
2025-01-02 00:45:00,2.9760917715230275,2.997782615350588,0.3882247285099004,0.3747677093632128,0.0281525132432448,0.0646587714484649,0.3885978138288872,0.3735523769237313,-0.0003730853189868,0.0012153324394814,0.026342488415604,0.0086062087116655,0.4353064126743705,0.4177138970501168
2025-01-02 01:00:00,2.959155661647969,2.9966325027131093,0.3965854863538114,0.3718720904119035,0.0421509268753794,0.0521057127833074,0.3969817141831865,0.3707240816390062,-0.000396227829375,0.0011480087728973,0.0263754489607024,0.0085914816596002,0.4357545358300708,0.4173583439359696
